neck_base,neck_base,neck_base,neck_base,back_end,back_end,back_end,back_end,back_middle,back_middle,back_middle,back_middle,front_left_thai,front_left_thai,front_left_thai,front_left_thai,front_left_knee,front_left_knee,front_left_knee,front_left_knee,front_left_paw,front_left_paw,front_left_paw,front_left_paw,front_right_thai,front_right_thai,front_right_thai,front_right_thai,front_right_knee,front_right_knee,front_right_knee,front_right_knee,front_right_paw,front_right_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_left_paw,back_left_paw,back_left_thai,back_left_thai,back_left_thai,back_left_thai,back_right_thai,back_right_thai,back_right_thai,back_right_thai,back_left_knee,back_left_knee,back_left_knee,back_left_knee,back_right_knee,back_right_knee,back_right_knee,back_right_knee,back_right_paw,back_right_paw,back_right_paw,back_right_paw
x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z
1205.921875,336.078125,0.80859375,82.44697491824627,665.109375,383.796875,0.78955078125,-19.474355965852737,935.515625,336.078125,0.76220703125,0.0,1158.203125,606.484375,0.85791015625,3.4001021832227707,1285.453125,749.640625,0.6826171875,-7.006366021931171,1237.734375,876.890625,0.8583984375,-23.878273360431194,1078.671875,590.578125,0.8515625,120.77731355279684,1110.484375,797.359375,0.5322265625,97.70135612040758,1174.109375,956.421875,0.876953125,97.78084637224674,824.171875,892.796875,0.83544921875,-150.02089277654886,824.171875,558.765625,0.84033203125,-147.38181392848492,681.015625,542.859375,0.7734375,69.8109686896205,744.640625,749.640625,0.8349609375,-210.33149058371782,601.484375,749.640625,0.73291015625,-6.042391799390316,585.578125,908.703125,0.853515625,-71.6092266663909
1205.3203125,337.6796875,0.86572265625,82.01226059347391,661.8515625,385.6328125,0.8125,-24.996364008635283,949.5703125,337.6796875,0.76025390625,0.0,1173.3515625,593.4296875,0.865234375,25.6305909473449,1285.2421875,753.2734375,0.7060546875,-9.390874471515417,1237.2890625,865.1640625,0.85009765625,-19.536016538739204,1093.4296875,593.4296875,0.83056640625,128.3091066312045,1109.4140625,801.2265625,0.5576171875,101.59727711603045,1173.3515625,961.0703125,0.89013671875,100.82324378751218,821.6953125,897.1328125,0.87353515625,-145.18515488877892,821.6953125,577.4453125,0.8564453125,-153.80946830287576,677.8359375,545.4765625,0.78662109375,68.52976517751813,741.7734375,737.2890625,0.88818359375,-206.89386467076838,597.9140625,753.2734375,0.78759765625,-7.289645114913583,581.9296875,913.1171875,0.88427734375,-71.13778069242835
1233.0,327.0,0.923828125,84.432861328125,657.0,391.0,0.8232421875,-33.5296630859375,945.0,343.0,0.7392578125,0.0,1201.0,583.0,0.8759765625,32.418365478515625,1345.0,775.0,0.485107421875,-1.0,1313.0,871.0,0.8349609375,19.0335693359375,1089.0,583.0,0.88134765625,128.26028442382812,1105.0,807.0,0.56494140625,103.8765869140625,1137.0,951.0,0.92333984375,99.85763549804688,865.0,903.0,0.87744140625,-126.03890991210938,817.0,583.0,0.87451171875,-153.773681640625,673.0,567.0,0.8125,74.45150756835938,769.0,759.0,0.92236328125,-186.81808471679688,577.0,759.0,0.81640625,-18.96197509765625,561.0,919.0,0.9091796875,-72.62228393554688
1233.3125,331.7578125,0.923828125,103.95222845673561,661.8125,395.3203125,0.82861328125,-5.960192009806633,947.5625,331.7578125,0.72509765625,0.0,1201.5625,586.0078125,0.88037109375,44.57221180200577,1344.4375,776.6953125,0.49267578125,-1.0,1312.6875,872.0390625,0.822265625,36.94202563166618,1074.5625,586.0078125,0.90234375,145.73335646092892,1090.4375,776.6953125,0.55615234375,133.8088000714779,1138.0625,951.4921875,0.92626953125,119.47360590100288,852.3125,903.8203125,0.8876953125,-106.3001689016819,820.5625,586.0078125,0.89306640625,-133.61561538279057,677.6875,570.1171875,0.83154296875,92.82367445528507,772.9375,760.8046875,0.91943359375,-162.48593990504742,566.5625,760.8046875,0.845703125,-3.492902562022209,566.5625,919.7109375,0.94482421875,-52.2529000043869
1232.3125,332.1171875,0.9267578125,108.1151272058487,660.8125,395.5546875,0.826171875,-5.953244909644127,946.5625,332.1171875,0.7314453125,0.0,1200.5625,585.8671875,0.8740234375,49.74052143096924,1343.4375,776.1796875,0.4892578125,-1.0,1311.6875,871.3359375,0.814453125,43.34233500063419,1073.5625,585.8671875,0.89599609375,150.3583105802536,1089.4375,776.1796875,0.5625,141.61425633728504,1137.0625,950.6328125,0.923828125,123.54579854011536,867.1875,903.0546875,0.87841796875,-100.17275813221931,819.5625,585.8671875,0.89111328125,-127.46262410283089,676.6875,570.0078125,0.8291015625,95.39249169826508,771.9375,760.3203125,0.92431640625,-154.55226546525955,581.4375,760.3203125,0.84228515625,8.83365322649479,565.5625,918.9140625,0.94482421875,-49.42791084945202
1224.21875,320.0859375,0.86865234375,84.75630923360586,669.59375,385.2734375,0.8857421875,-31.683388404548168,946.90625,352.6796875,0.74560546875,0.0,1224.21875,580.8359375,0.85595703125,53.828085012733936,1256.84375,678.6171875,0.402099609375,-1.0,1371.03125,890.4765625,0.8134765625,50.674129106104374,1077.40625,597.1328125,0.90283203125,133.12289572507143,1077.40625,776.3984375,0.6318359375,118.3947344943881,1110.03125,955.6640625,0.890625,104.70580499619246,897.96875,923.0703125,0.8837890625,-98.40137608349323,816.40625,580.8359375,0.87451171875,-145.1251314729452,685.90625,580.8359375,0.71826171875,76.55389353632927,783.78125,760.1015625,0.8427734375,-172.59018816798925,571.71875,743.8046875,0.8125,3.839133530855179,539.09375,906.7734375,0.91650390625,-79.60319549590349
1223.5234375,346.6875,0.912109375,105.55008371174335,683.0234375,380.4375,0.8916015625,-13.103601649403572,953.2734375,346.6875,0.75927734375,0.0,1223.5234375,599.8125,0.83984375,45.222841665148735,1257.3046875,684.1875,0.480224609375,-1.0,1443.1015625,903.5625,0.861328125,66.05693791806698,1054.6171875,599.8125,0.9599609375,147.73432199656963,1054.6171875,802.3125,0.6357421875,132.79954993724823,1088.3984375,954.1875,0.8740234375,119.08537520468235,885.7109375,920.4375,0.9306640625,-74.58134058117867,818.1484375,599.8125,0.80029296875,-132.89684630930424,666.1328125,599.8125,0.8310546875,98.07947899401188,784.3671875,785.4375,0.87841796875,-145.97856613993645,547.8984375,734.8125,0.84423828125,14.850120037794113,514.1171875,920.4375,0.94970703125,-65.67713887989521
1219.703125,354.8203125,0.88720703125,101.50107500702143,684.703125,388.2265625,0.88134765625,-11.321539480239153,952.203125,354.8203125,0.76171875,0.0,1219.703125,588.6640625,0.79833984375,57.870580431073904,1253.140625,688.8828125,0.450439453125,-1.0,1437.046875,922.7265625,0.814453125,56.28223464265466,1052.515625,605.3671875,0.92138671875,145.67299950122833,1052.515625,805.8046875,0.61474609375,132.68318620696664,1085.953125,956.1328125,0.88525390625,116.32478241249919,885.328125,922.7265625,0.9462890625,-75.41379161924124,801.734375,588.6640625,0.83544921875,-133.56505927816033,667.984375,588.6640625,0.81640625,89.27159910649061,785.015625,789.1015625,0.8662109375,-147.84621489420533,550.953125,738.9921875,0.8369140625,12.945135354995728,517.515625,906.0234375,0.93505859375,-71.80906227976084
1219.5703125,354.1171875,0.89404296875,104.99927033670247,686.0703125,387.4609375,0.880859375,-7.811200322583318,952.8203125,354.1171875,0.7431640625,0.0,1219.5703125,587.5234375,0.7861328125,64.34526721574366,1252.9140625,687.5546875,0.4521484375,-1.0,1436.3046875,920.9609375,0.83203125,51.40077275596559,1052.8515625,604.1953125,0.93017578125,149.64135594293475,1052.8515625,804.2578125,0.65380859375,137.9317722581327,1086.1953125,954.3046875,0.888671875,117.1595394872129,886.1328125,920.9609375,0.93310546875,-72.26870819739997,802.7734375,587.5234375,0.84033203125,-125.55584609508514,669.3984375,587.5234375,0.81640625,91.53673530556262,786.1015625,787.5859375,0.87060546875,-142.27588594518602,552.6953125,737.5703125,0.84130859375,20.354860873892903,519.3515625,920.9609375,0.9326171875,-69.8199500720948
1214.6953125,350.640625,0.962890625,431.09810817427933,692.0390625,385.453125,0.89111328125,318.5362192261964,935.9453125,350.640625,0.7509765625,0.0,1232.1171875,594.328125,0.8720703125,394.8332802336663,1266.9609375,698.765625,0.6416015625,328.7593684028834,1476.0234375,925.046875,0.8232421875,361.38570455648005,1023.0546875,594.328125,0.90478515625,468.3949450124055,1005.6328125,785.796875,0.64208984375,455.82256594859064,1023.0546875,942.453125,0.91552734375,424.9422312248498,831.4140625,925.046875,0.93017578125,257.2608219143003,796.5703125,611.734375,0.82763671875,185.26336553134024,657.1953125,594.328125,0.8330078125,419.77572841383517,744.3046875,785.796875,0.92822265625,181.52195538021624,517.8203125,733.578125,0.8505859375,326.6214442458004,465.5546875,890.234375,0.91796875,256.26965685747564
1214.6953125,349.9921875,0.96533203125,579.3342671580613,692.0390625,384.8359375,0.8984375,468.0128855044022,935.9453125,349.9921875,0.7265625,0.0,1232.1171875,593.8984375,0.86767578125,543.19573626481,1266.9609375,698.4296875,0.63623046875,475.6501241568476,1476.0234375,924.9140625,0.826171875,509.61307158879936,1023.0546875,593.8984375,0.90283203125,619.179799570702,1005.6328125,785.5390625,0.6328125,606.7626452632248,1023.0546875,942.3359375,0.9140625,573.2639226112515,831.4140625,924.9140625,0.931640625,408.4045367864892,796.5703125,611.3203125,0.83056640625,336.1736106062308,657.1953125,593.8984375,0.83642578125,567.5770466877148,744.3046875,785.5390625,0.93359375,332.34725454915315,517.8203125,733.2734375,0.853515625,477.3201503707096,465.5546875,890.0703125,0.919921875,407.4505674177781
1214.1171875,348.34375,0.96337890625,109.78294295445085,690.5234375,383.21875,0.91943359375,-2.167474180459976,934.8671875,365.78125,0.7109375,0.0,1231.5703125,592.46875,0.87109375,76.2444023527205,1266.4765625,697.09375,0.58349609375,6.996906876564026,1475.9140625,923.78125,0.83251953125,41.17152513191104,1039.5859375,592.46875,0.90185546875,152.82866790890694,1004.6796875,784.28125,0.62841796875,138.1718547642231,1022.1328125,941.21875,0.9140625,101.22870180755854,830.1484375,923.78125,0.93212890625,-59.41316321864724,795.2421875,609.90625,0.81298828125,-130.1664110571146,655.6171875,592.46875,0.82177734375,97.26398589089513,742.8828125,784.28125,0.95068359375,-135.87004559487104,515.9921875,731.96875,0.84814453125,8.644933387637138,463.6328125,888.90625,0.9189453125,-60.2999176196754
1214.5390625,369.046875,0.88525390625,114.87310298532248,690.0078125,386.515625,0.86962890625,3.5199144668877125,934.7890625,369.046875,0.8095703125,0.0,1232.0234375,613.609375,0.88330078125,59.915312642231584,1301.9609375,718.421875,0.59716796875,25.219935221597552,1459.3203125,928.046875,0.84716796875,61.158275758847594,1004.7265625,596.140625,0.91162109375,147.64381486922503,987.2421875,805.765625,0.693359375,121.35986276343465,987.2421875,945.515625,0.921875,98.02192664332688,812.3984375,928.046875,0.9384765625,-59.440221063792706,794.9140625,613.609375,0.859375,-126.94426161050797,655.0390625,613.609375,0.73388671875,107.32671317085624,724.9765625,788.296875,0.83837890625,-138.50554847158492,515.1640625,718.421875,0.8564453125,15.800893038511276,462.7109375,875.640625,0.9189453125,-59.16100743226707
1215.5390625,369.046875,0.88525390625,113.63593676872551,691.0078125,386.515625,0.87158203125,3.83857337012887,935.7890625,369.046875,0.80859375,0.0,1233.0234375,613.609375,0.8779296875,61.47606445848942,1302.9609375,753.359375,0.6005859375,35.29039532318711,1460.3203125,945.515625,0.861328125,75.35847451165318,1005.7265625,596.140625,0.923828125,147.80992073751986,988.2421875,805.765625,0.6630859375,119.01750865578651,988.2421875,945.515625,0.931640625,93.04650123044848,813.3984375,928.046875,0.94482421875,-59.827245097607374,795.9140625,613.609375,0.86767578125,-126.31812324374914,656.0390625,596.140625,0.75,103.1904861163348,725.9765625,788.296875,0.84033203125,-140.8853751514107,516.1640625,718.421875,0.8740234375,17.14628926664591,463.7109375,875.640625,0.92041015625,-59.68183911591768
1214.03125,374.71875,0.9013671875,106.48857590556145,681.21875,374.71875,0.85791015625,-15.322171822190285,939.03125,374.71875,0.783203125,0.0,1231.21875,615.34375,0.8798828125,55.79397068917751,1265.59375,718.46875,0.51953125,12.549784362316132,1420.28125,941.90625,0.8525390625,55.72776402533054,1024.96875,615.34375,0.90234375,146.31919439136982,956.21875,804.40625,0.71728515625,93.54391986131668,973.40625,941.90625,0.91748046875,70.37462298572063,801.53125,924.71875,0.9287109375,-73.43307846784592,784.34375,598.15625,0.865234375,-126.97234703600407,664.03125,580.96875,0.77197265625,92.6803602129221,698.40625,770.03125,0.85400390625,-150.48376813530922,526.53125,718.46875,0.8486328125,15.036582857370377,474.96875,873.15625,0.91064453125,-70.79039773344994
1231.1015625,370.3359375,0.86767578125,105.26307373866439,691.6015625,370.3359375,0.8037109375,-8.005744593217969,944.4921875,370.3359375,0.826171875,0.0,1214.2421875,606.3671875,0.81884765625,65.9131634440273,1247.9609375,741.2421875,0.57275390625,4.91334184166044,1399.6953125,943.5546875,0.83984375,39.52262920234352,1028.7890625,606.3671875,0.9453125,144.60834210272878,944.4921875,825.5390625,0.791015625,79.72935653943568,944.4921875,943.5546875,0.93115234375,65.10147878248245,775.8984375,926.6953125,0.91748046875,-76.89904281310737,792.7578125,589.5078125,0.87353515625,-126.57866338826716,691.6015625,589.5078125,0.7568359375,99.6746850926429,691.6015625,774.9609375,0.81640625,-149.5173339387402,556.7265625,707.5234375,0.7509765625,42.79022771771997,523.0078125,876.1171875,0.8623046875,-261.79432629048824
1227.125,372.5234375,0.8671875,96.75537237524986,691.125,372.5234375,0.82080078125,-11.17924365401268,942.375,372.5234375,0.7978515625,0.0,1210.375,623.5390625,0.8251953125,26.132241874933243,1243.875,740.6796875,0.5439453125,-1.564852461218834,1394.625,941.4921875,0.83837890625,28.146839931607246,1026.125,606.8046875,0.9453125,135.35211634635925,942.375,824.3515625,0.78759765625,71.71454039216042,942.375,941.4921875,0.9248046875,53.32708194851875,774.875,924.7578125,0.9228515625,-83.85744795203209,791.625,590.0703125,0.8681640625,-133.6469222009182,691.125,590.0703125,0.76953125,94.58061619102955,691.125,774.1484375,0.81982421875,-154.76577615737915,540.375,707.2109375,0.759765625,24.247267067432404,506.875,874.5546875,0.87548828125,-60.37048177421093
1230.4140625,371.5234375,0.85009765625,93.75862882472575,678.1796875,371.5234375,0.8134765625,-25.106961333192885,945.9296875,371.5234375,0.81689453125,0.0,1213.6796875,605.8046875,0.82080078125,52.75865820609033,1247.1484375,739.6796875,0.5693359375,-2.318628378212452,1397.7578125,940.4921875,0.8349609375,21.5905056046322,1029.6015625,605.8046875,0.94384765625,131.957230492495,945.9296875,823.3515625,0.82080078125,69.17537742014974,945.9296875,940.4921875,0.923828125,47.50412238202989,778.5859375,923.7578125,0.89892578125,-89.64073778409511,795.3203125,589.0703125,0.85888671875,-133.08908641152084,694.9140625,589.0703125,0.734375,92.18790486548096,694.9140625,773.1484375,0.8359375,-158.06223481614143,544.3046875,706.2109375,0.748046875,24.810020755045116,510.8359375,873.5546875,0.86474609375,-60.85869311634451
1220.84375,362.4296875,0.78564453125,81.10856277868152,683.21875,378.2265625,0.884765625,-15.122016817331314,952.03125,362.4296875,0.8046875,0.0,1205.03125,599.3828125,0.82568359375,26.112645275890827,1268.28125,852.1328125,0.57177734375,-0.28495991230010986,1331.53125,946.9140625,0.8642578125,19.21501075103879,1031.09375,583.5859375,0.87939453125,122.28828593343496,1015.28125,804.7421875,0.79052734375,95.6790165938437,967.84375,931.1171875,0.88232421875,27.061610493808985,730.65625,915.3203125,0.93310546875,-94.37609830871224,793.90625,567.7890625,0.78369140625,-106.78702148422599,714.84375,551.9921875,0.70556640625,75.11680408194661,683.21875,757.3515625,0.84521484375,-164.8556549437344,604.15625,694.1640625,0.82568359375,54.12159050628543,635.78125,883.7265625,0.9228515625,-65.62567685171962
1220.1640625,346.96875,0.78369140625,71.11379744112492,683.0703125,378.59375,0.8798828125,-17.317104805260897,951.6171875,362.78125,0.798828125,0.0,1204.3671875,599.96875,0.82666015625,19.2025007866323,1267.5546875,852.96875,0.5732421875,-4.300698503851891,1346.5390625,947.84375,0.8671875,11.993613850325346,1030.6015625,584.15625,0.8779296875,116.71409413591027,1014.8046875,805.53125,0.79931640625,89.26630511134863,967.4140625,932.03125,0.88232421875,22.190262850373983,730.4609375,916.21875,0.9306640625,-95.86134968698025,793.6484375,568.34375,0.78125,-108.42007400095463,714.6640625,552.53125,0.69970703125,73.74437698721886,683.0703125,758.09375,0.84130859375,-163.99198876693845,604.0859375,694.84375,0.82568359375,46.67793444916606,635.6796875,884.59375,0.91552734375,-71.57259052246809
1220.1640625,347.96875,0.79833984375,66.09822216257453,683.0703125,379.59375,0.87158203125,-18.832780085504055,951.6171875,363.78125,0.7861328125,0.0,1204.3671875,600.96875,0.8232421875,12.63435309752822,1267.5546875,853.96875,0.580078125,-9.820090483874083,1346.5390625,948.84375,0.87060546875,6.793707128614187,1030.6015625,585.15625,0.896484375,110.92491939291358,1014.8046875,806.53125,0.80419921875,81.79815204814076,951.6171875,933.03125,0.880859375,22.34131994098425,730.4609375,917.21875,0.93310546875,-97.47637105733156,793.6484375,569.34375,0.75390625,-107.62534607574344,746.2578125,569.34375,0.724609375,78.79390732198954,683.0703125,759.09375,0.85205078125,-160.69510666280985,604.0859375,695.84375,0.84130859375,38.57782223820686,635.6796875,885.59375,0.9091796875,-78.60736539959908
1220.5234375,363.1328125,0.8193359375,65.61811239179224,682.3671875,378.9609375,0.884765625,-22.045279922895133,951.4453125,363.1328125,0.798828125,0.0,1204.6953125,600.5546875,0.82958984375,8.912512937560678,1268.0078125,853.8046875,0.57275390625,-16.41684633307159,1347.1484375,948.7734375,0.86767578125,0.6998465266078711,1030.5859375,584.7265625,0.89501953125,104.09613769687712,1014.7578125,806.3203125,0.80859375,76.87129793129861,967.2734375,932.9453125,0.87939453125,7.448789989575744,729.8515625,917.1171875,0.9287109375,-97.62322169262916,793.1640625,568.8984375,0.751953125,-102.30157907679677,745.6796875,568.8984375,0.7275390625,77.24064866639674,682.3671875,758.8359375,0.849609375,-151.3634495176375,603.2265625,695.5234375,0.8408203125,30.970108427107334,634.8828125,885.4609375,0.90771484375,-84.40413331985474
1226.65625,339.0234375,0.88330078125,60.769706167280674,679.90625,369.3671875,0.89501953125,-29.26203791424632,953.28125,354.1953125,0.84423828125,0.0,1211.46875,581.7734375,0.86279296875,51.63427311182022,1226.65625,839.6953125,0.7177734375,-16.733721636235714,1302.59375,945.8984375,0.892578125,2.7420959174633026,1044.40625,581.7734375,0.875,110.08482184261084,1074.78125,794.1796875,0.80419921875,89.76827216520905,998.84375,900.3828125,0.888671875,2.3076659813523293,695.09375,900.3828125,0.78173828125,-87.47532740607858,801.40625,551.4296875,0.685546875,-88.83586182072759,740.65625,536.2578125,0.71533203125,65.08830070868134,664.71875,733.4921875,0.828125,-139.40963473170996,634.34375,718.3203125,0.84423828125,-18.766976978629827,695.09375,900.3828125,0.73876953125,-87.47532740607858
1210.5234375,357.1328125,0.88818359375,73.21379993855953,672.3671875,372.9609375,0.89697265625,-21.83212184533477,941.4453125,341.3046875,0.8359375,0.0,1210.5234375,578.7265625,0.931640625,59.592437707819045,1210.5234375,816.1484375,0.75146484375,-3.8084706608206034,1273.8359375,958.6015625,0.890625,14.29164997767657,1068.0703125,594.5546875,0.8720703125,129.4455879656598,1147.2109375,800.3203125,0.83837890625,139.948991201818,1083.8984375,895.2890625,0.896484375,31.834623337723315,688.1953125,926.9453125,0.7421875,-78.45877223927528,735.6796875,547.0703125,0.64501953125,75.77527908049524,751.5078125,562.8984375,0.740234375,79.97764354664832,672.3671875,737.0078125,0.76611328125,-56.88415710441768,656.5390625,737.0078125,0.814453125,-60.12250512186438,735.6796875,879.4609375,0.80224609375,-87.53481344971806
1211.8828125,356.8359375,0.86669921875,68.312799628824,672.6640625,372.6953125,0.8984375,-22.721392794512212,942.2734375,340.9765625,0.81982421875,0.0,1211.8828125,578.8671875,0.9228515625,59.10104280989617,1196.0234375,816.7578125,0.77294921875,-1.1441830964758992,1275.3203125,959.4921875,0.89111328125,11.890850242227316,1069.1484375,594.7265625,0.873046875,125.45432537328452,1148.4453125,800.8984375,0.8388671875,133.58236820809543,1085.0078125,896.0546875,0.904296875,26.99603364150971,688.5234375,911.9140625,0.7548828125,-76.7914057802409,736.1015625,547.1484375,0.67724609375,74.6528296675533,751.9609375,563.0078125,0.74072265625,79.69563835393637,672.6640625,737.4609375,0.77099609375,-54.36369582358748,656.8046875,737.4609375,0.814453125,-61.68031345587224,736.1015625,880.1953125,0.8095703125,-86.45182491373271
1216.6015625,353.2421875,0.87744140625,66.76520006917417,675.2578125,369.1640625,0.9033203125,-19.914478392340243,945.9296875,337.3203125,0.8056640625,0.0,1216.6015625,576.1484375,0.8818359375,69.77873170096427,1200.6796875,814.9765625,0.79736328125,17.971806191839278,1280.2890625,958.2734375,0.90087890625,14.616269796155393,1057.3828125,592.0703125,0.86181640625,117.71157370880246,1136.9921875,799.0546875,0.810546875,123.20128965098411,1089.2265625,894.5859375,0.90771484375,32.90534472465515,691.1796875,926.4296875,0.71142578125,-83.68263801559806,738.9453125,544.3046875,0.67529296875,78.23472836613655,754.8671875,560.2265625,0.76123046875,84.23120811395347,675.2578125,735.3671875,0.76318359375,-50.09131216816604,659.3359375,735.3671875,0.830078125,-61.72294602636248,723.0234375,894.5859375,0.751953125,-79.30143144633621
1218.515625,355.921875,0.8828125,54.728647254407406,667.078125,388.359375,0.87646484375,-20.504131872206926,959.015625,339.703125,0.7958984375,0.0,1218.515625,599.203125,0.85009765625,20.69285599514842,1234.734375,777.609375,0.68017578125,152.80187940225005,1250.953125,956.015625,0.849609375,6.851460199803114,1121.203125,582.984375,0.81787109375,125.17740181833506,1186.078125,745.171875,0.5537109375,164.4549070522189,1169.859375,907.359375,0.79833984375,179.54754443094134,650.859375,907.359375,0.8935546875,-96.27855730056763,731.953125,550.546875,0.82373046875,69.48061794787645,764.390625,550.546875,0.75244140625,75.57810636609793,634.640625,745.171875,0.82763671875,-134.41382740437984,699.515625,745.171875,0.87109375,-36.027565095573664,796.828125,891.140625,0.88525390625,-87.06031481176615
1218.1953125,363.921875,0.8505859375,65.84654451906681,666.2265625,380.140625,0.8916015625,-16.961729861795902,942.2109375,331.484375,0.79248046875,0.0,1218.1953125,590.984375,0.83984375,52.57711382955313,1234.4296875,785.609375,0.6455078125,186.23289276845753,1250.6640625,947.796875,0.873046875,16.912795301526785,1120.7890625,590.984375,0.8232421875,134.4148401711136,1201.9609375,769.390625,0.5810546875,182.08113393560052,1169.4921875,899.140625,0.84326171875,176.3457790054381,649.9921875,915.359375,0.90478515625,-90.94339944049716,731.1640625,558.546875,0.83154296875,81.67148463614285,763.6328125,558.546875,0.77392578125,89.06798380054533,633.7578125,753.171875,0.77685546875,-133.4787379745394,698.6953125,753.171875,0.83740234375,-25.60277676023543,796.1015625,899.140625,0.8876953125,-63.772708743810654
1210.0390625,351.0546875,0.88671875,45.924797649495304,664.4453125,383.1484375,0.91552734375,-25.45092237647623,953.2890625,335.0078125,0.7568359375,0.0,1193.9921875,607.8046875,0.8212890625,112.38722870126367,1177.9453125,736.1796875,0.52685546875,-84.33165033813566,1226.0859375,944.7890625,0.8359375,-9.143805417232215,1145.8515625,591.7578125,0.8662109375,123.14411940984428,1226.0859375,704.0859375,0.5498046875,156.2724643787369,1258.1796875,928.7421875,0.7314453125,63.248174514621496,648.3984375,912.6953125,0.87744140625,-117.80979623366147,696.5390625,559.6640625,0.69091796875,1.539801187813282,760.7265625,543.6171875,0.74267578125,79.25968497153372,632.3515625,752.2265625,0.84814453125,-155.09244577400386,728.6328125,768.2734375,0.88232421875,-20.672736349515617,824.9140625,896.6484375,0.88916015625,-78.01367158629
1213.4765625,367.8671875,0.74169921875,34.92402666993439,663.6328125,400.2109375,0.87841796875,-28.946186995133758,954.7265625,351.6953125,0.8203125,0.0,1148.7890625,610.4453125,0.8291015625,90.85724421124905,1132.6171875,804.5078125,0.6396484375,-67.87168978061527,1164.9609375,950.0546875,0.88525390625,-29.861387129873037,1181.1328125,594.2734375,0.9248046875,113.71596487332135,1261.9921875,723.6484375,0.58251953125,178.1457122443244,1439.8828125,966.2265625,0.830078125,164.50572755001485,598.9453125,917.7109375,0.869140625,-150.2101449118927,695.9765625,561.9296875,0.6787109375,46.06030875444412,744.4921875,545.7578125,0.74658203125,67.08140227198601,598.9453125,755.9921875,0.8154296875,-171.5143500994891,728.3203125,788.3359375,0.8857421875,-35.61156902182847,825.3515625,917.7109375,0.90380859375,-49.74269131850451
1212.4765625,367.8671875,0.7548828125,34.872210213914514,662.6328125,400.2109375,0.88671875,-28.374851636588573,953.7265625,351.6953125,0.81396484375,0.0,1147.7890625,610.4453125,0.82958984375,89.87556492257863,1131.6171875,804.5078125,0.646484375,-69.80862370040268,1163.9609375,950.0546875,0.88671875,-29.88767620641738,1180.1328125,594.2734375,0.9306640625,115.67104092240334,1260.9921875,723.6484375,0.576171875,179.77672831900418,1438.8828125,950.0546875,0.845703125,159.78500759974122,597.9453125,917.7109375,0.87353515625,-149.89109849184752,694.9765625,594.2734375,0.68310546875,28.150536129251122,743.4921875,561.9296875,0.75537109375,74.08079178631306,597.9453125,755.9921875,0.81201171875,-171.52204792480916,727.3203125,788.3359375,0.88720703125,-25.714627323672175,824.3515625,917.7109375,0.90771484375,-44.52237229607999
1211.4765625,367.8671875,0.7353515625,35.04636306408793,661.6328125,400.2109375,0.89404296875,-28.419200364500284,952.7265625,351.6953125,0.79736328125,0.0,1146.7890625,610.4453125,0.84130859375,86.9654256394133,1130.6171875,804.5078125,0.630859375,-71.78410383779556,1162.9609375,950.0546875,0.87939453125,-30.589435206726193,1179.1328125,594.2734375,0.9248046875,115.65588047262281,1259.9921875,723.6484375,0.56982421875,179.6888055978343,1437.8828125,950.0546875,0.8525390625,159.74131818581372,596.9453125,917.7109375,0.87255859375,-149.68673590756953,693.9765625,594.2734375,0.6845703125,27.038851225748658,742.4921875,561.9296875,0.77001953125,75.67812397237867,596.9453125,755.9921875,0.8076171875,-172.6070194207132,726.3203125,788.3359375,0.888671875,-19.09724488016218,823.3515625,917.7109375,0.9140625,-40.678051710128784
1212.4765625,368.8671875,0.7353515625,36.6026395233348,662.6328125,401.2109375,0.88525390625,-24.269423900172114,953.7265625,352.6953125,0.81103515625,0.0,1147.7890625,611.4453125,0.8291015625,84.70302966888994,1131.6171875,805.5078125,0.623046875,-69.40029021259397,1163.9609375,951.0546875,0.875,-30.073572129942477,1180.1328125,595.2734375,0.92333984375,113.09737553540617,1260.9921875,724.6484375,0.5830078125,178.54522949829698,1438.8828125,951.0546875,0.8486328125,164.01400462072343,597.9453125,902.5390625,0.86572265625,-152.1368562085554,694.9765625,562.9296875,0.7021484375,54.134583602659404,743.4921875,546.7578125,0.7509765625,71.42474544979632,597.9453125,740.8203125,0.8173828125,-175.17655877023935,727.3203125,789.3359375,0.884765625,-13.506496421061456,824.3515625,918.7109375,0.91650390625,-35.6353652542457
